GEO.id,GEO.id2,GEO.display-label,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04
Id,Id2,Geography,Estimate; Median age -- - Total:,Margin of Error; Median age -- - Total:,Estimate; Median age -- - Male,Margin of Error; Median age -- - Male,Estimate; Median age -- - Female,Margin of Error; Median age -- - Female
1500000US370810164101,370810164101,"Block Group 1, Census Tract 164.10, Guilford County, North Carolina",47.8,5.8,46.4,48.2,50.2,3.4
1500000US370810164102,370810164102,"Block Group 2, Census Tract 164.10, Guilford County, North Carolina",24.5,6.5,26.1,40.4,24.5,0.4
1500000US370810165021,370810165021,"Block Group 1, Census Tract 165.02, Guilford County, North Carolina",-,**,-,**,-,**
1500000US370810165022,370810165022,"Block Group 2, Census Tract 165.02, Guilford County, North Carolina",30.4,34.0,30.9,27.4,8.2,2.6
1500000US370810165023,370810165023,"Block Group 3, Census Tract 165.02, Guilford County, North Carolina",-,**,-,**,-,**
1500000US370810165024,370810165024,"Block Group 4, Census Tract 165.02, Guilford County, North Carolina",-,**,-,**,-,**
1500000US370810165031,370810165031,"Block Group 1, Census Tract 165.03, Guilford County, North Carolina",28.5,4.8,13.6,0.2,42.2,23.3
1500000US370810165032,370810165032,"Block Group 2, Census Tract 165.03, Guilford County, North Carolina",-,**,-,**,-,**
1500000US370810165051,370810165051,"Block Group 1, Census Tract 165.05, Guilford County, North Carolina",-,**,-,**,-,**
1500000US370810165052,370810165052,"Block Group 2, Census Tract 165.05, Guilford County, North Carolina",28.1,4.0,27.4,39.5,-,**
1500000US370810165061,370810165061,"Block Group 1, Census Tract 165.06, Guilford County, North Carolina",-,**,-,**,-,**
1500000US370810165062,370810165062,"Block Group 2, Census Tract 165.06, Guilford County, North Carolina",29.1,4.8,33.6,12.8,18.4,16.4
1500000US370810165063,370810165063,"Block Group 3, Census Tract 165.06, Guilford County, North Carolina",43.6,19.3,-,**,43.6,18.7
1500000US370810166001,370810166001,"Block Group 1, Census Tract 166, Guilford County, North Carolina",50.6,8.2,61.2,10.4,25.6,24.6
1500000US370810167011,370810167011,"Block Group 1, Census Tract 167.01, Guilford County, North Carolina",24.7,6.0,24.5,0.2,30.4,1.5
1500000US370810167012,370810167012,"Block Group 2, Census Tract 167.01, Guilford County, North Carolina",18.1,0.2,17.6,0.3,-,**
1500000US370810167013,370810167013,"Block Group 3, Census Tract 167.01, Guilford County, North Carolina",17.5,11.2,19.1,28.0,17.5,12.1
1500000US370810167021,370810167021,"Block Group 1, Census Tract 167.02, Guilford County, North Carolina",31.5,11.2,35.6,30.4,27.4,17.7
1500000US370810167022,370810167022,"Block Group 2, Census Tract 167.02, Guilford County, North Carolina",28.1,23.4,39.0,32.9,-,**
1500000US370810168001,370810168001,"Block Group 1, Census Tract 168, Guilford County, North Carolina",-,**,-,**,-,**
1500000US370810168002,370810168002,"Block Group 2, Census Tract 168, Guilford County, North Carolina",31.0,5.2,25.9,8.2,34.3,4.3
1500000US370810168003,370810168003,"Block Group 3, Census Tract 168, Guilford County, North Carolina",17.7,10.2,17.4,11.1,23.3,44.1
1500000US370810168004,370810168004,"Block Group 4, Census Tract 168, Guilford County, North Carolina",33.5,20.0,33.5,20.0,-,**
1500000US370810169001,370810169001,"Block Group 1, Census Tract 169, Guilford County, North Carolina",42.1,23.5,-,**,42.8,40.5
1500000US370810169002,370810169002,"Block Group 2, Census Tract 169, Guilford County, North Carolina",-,**,-,**,-,**
1500000US370810170001,370810170001,"Block Group 1, Census Tract 170, Guilford County, North Carolina",48.6,10.5,53.2,23.2,-,**
1500000US370810170002,370810170002,"Block Group 2, Census Tract 170, Guilford County, North Carolina",23.1,9.4,-,**,-,**
1500000US370810171001,370810171001,"Block Group 1, Census Tract 171, Guilford County, North Carolina",35.8,0.3,-,**,-,**
1500000US370810171002,370810171002,"Block Group 2, Census Tract 171, Guilford County, North Carolina",12.8,20.4,9.8,0.2,-,**
1500000US370810171003,370810171003,"Block Group 3, Census Tract 171, Guilford County, North Carolina",-,**,-,**,-,**
1500000US370810172001,370810172001,"Block Group 1, Census Tract 172, Guilford County, North Carolina",40.5,43.8,49.5,23.4,19.4,42.3
1500000US370810172002,370810172002,"Block Group 2, Census Tract 172, Guilford County, North Carolina",23.6,33.4,23.8,31.3,23.3,43.5
1500000US370810172003,370810172003,"Block Group 3, Census Tract 172, Guilford County, North Carolina",-,**,-,**,-,**
1500000US370819801001,370819801001,"Block Group 1, Census Tract 9801, Guilford County, North Carolina",-,**,-,**,-,**
