GEO.id	GEO.id2	GEO.display-label	HD01_VD01	HD02_VD01
1500000US370810125113	3.7081E+11	"Block Group 3, Census Tract 125.11, Guilford County, North Carolina"	1332	269
1500000US370810125114	3.7081E+11	"Block Group 4, Census Tract 125.11, Guilford County, North Carolina"	519	149
1500000US370810126011	3.7081E+11	"Block Group 1, Census Tract 126.01, Guilford County, North Carolina"	1490	344
1500000US370810126012	3.7081E+11	"Block Group 2, Census Tract 126.01, Guilford County, North Carolina"	2174	454
1500000US370810126013	3.7081E+11	"Block Group 3, Census Tract 126.01, Guilford County, North Carolina"	770	296
1500000US370810126014	3.7081E+11	"Block Group 4, Census Tract 126.01, Guilford County, North Carolina"	1584	470
1500000US370810126041	3.7081E+11	"Block Group 1, Census Tract 126.04, Guilford County, North Carolina"	1244	374
1500000US370810126042	3.7081E+11	"Block Group 2, Census Tract 126.04, Guilford County, North Carolina"	1038	278
1500000US370810126043	3.7081E+11	"Block Group 3, Census Tract 126.04, Guilford County, North Carolina"	1963	487
1500000US370810126044	3.7081E+11	"Block Group 4, Census Tract 126.04, Guilford County, North Carolina"	801	388
1500000US370810126071	3.7081E+11	"Block Group 1, Census Tract 126.07, Guilford County, North Carolina"	2330	250
1500000US370810126081	3.7081E+11	"Block Group 1, Census Tract 126.08, Guilford County, North Carolina"	2794	334
1500000US370810126091	3.7081E+11	"Block Group 1, Census Tract 126.09, Guilford County, North Carolina"	2755	588
1500000US370810126092	3.7081E+11	"Block Group 2, Census Tract 126.09, Guilford County, North Carolina"	2506	548
1500000US370810126093	3.7081E+11	"Block Group 3, Census Tract 126.09, Guilford County, North Carolina"	2324	655
1500000US370810126094	3.7081E+11	"Block Group 4, Census Tract 126.09, Guilford County, North Carolina"	757	369
1500000US370810126101	3.7081E+11	"Block Group 1, Census Tract 126.10, Guilford County, North Carolina"	1403	420
1500000US370810126102	3.7081E+11	"Block Group 2, Census Tract 126.10, Guilford County, North Carolina"	2075	557
1500000US370810126111	3.7081E+11	"Block Group 1, Census Tract 126.11, Guilford County, North Carolina"	2255	347
1500000US370810126112	3.7081E+11	"Block Group 2, Census Tract 126.11, Guilford County, North Carolina"	1694	550
1500000US370810126121	3.7081E+11	"Block Group 1, Census Tract 126.12, Guilford County, North Carolina"	2846	648
1500000US370810126122	3.7081E+11	"Block Group 2, Census Tract 126.12, Guilford County, North Carolina"	1218	418
1500000US370810126123	3.7081E+11	"Block Group 3, Census Tract 126.12, Guilford County, North Carolina"	2592	817
1500000US370810126171	3.7081E+11	"Block Group 1, Census Tract 126.17, Guilford County, North Carolina"	2418	496
1500000US370810126172	3.7081E+11	"Block Group 2, Census Tract 126.17, Guilford County, North Carolina"	1011	345
1500000US370810127031	3.7081E+11	"Block Group 1, Census Tract 127.03, Guilford County, North Carolina"	1722	375
1500000US370810127032	3.7081E+11	"Block Group 2, Census Tract 127.03, Guilford County, North Carolina"	1086	346
1500000US370810127033	3.7081E+11	"Block Group 3, Census Tract 127.03, Guilford County, North Carolina"	1769	424
1500000US370810127041	3.7081E+11	"Block Group 1, Census Tract 127.04, Guilford County, North Carolina"	685	201
1500000US370810127042	3.7081E+11	"Block Group 2, Census Tract 127.04, Guilford County, North Carolina"	1742	463
1500000US370810127043	3.7081E+11	"Block Group 3, Census Tract 127.04, Guilford County, North Carolina"	1252	275
1500000US370810127051	3.7081E+11	"Block Group 1, Census Tract 127.05, Guilford County, North Carolina"	1453	338
1500000US370810127052	3.7081E+11	"Block Group 2, Census Tract 127.05, Guilford County, North Carolina"	1923	324
1500000US370810127061	3.7081E+11	"Block Group 1, Census Tract 127.06, Guilford County, North Carolina"	1976	416
1500000US370810127062	3.7081E+11	"Block Group 2, Census Tract 127.06, Guilford County, North Carolina"	1891	485
1500000US370810127071	3.7081E+11	"Block Group 1, Census Tract 127.07, Guilford County, North Carolina"	862	274
1500000US370810127072	3.7081E+11	"Block Group 2, Census Tract 127.07, Guilford County, North Carolina"	1943	358
1500000US370810128031	3.7081E+11	"Block Group 1, Census Tract 128.03, Guilford County, North Carolina"	2741	608
1500000US370810128032	3.7081E+11	"Block Group 2, Census Tract 128.03, Guilford County, North Carolina"	5804	718
1500000US370810128041	3.7081E+11	"Block Group 1, Census Tract 128.04, Guilford County, North Carolina"	2176	417
1500000US370810128042	3.7081E+11	"Block Group 2, Census Tract 128.04, Guilford County, North Carolina"	2176	409
1500000US370810128051	3.7081E+11	"Block Group 1, Census Tract 128.05, Guilford County, North Carolina"	2777	527
1500000US370810136011	3.7081E+11	"Block Group 1, Census Tract 136.01, Guilford County, North Carolina"	1478	226
1500000US370810136012	3.7081E+11	"Block Group 2, Census Tract 136.01, Guilford County, North Carolina"	966	238
1500000US370810136021	3.7081E+11	"Block Group 1, Census Tract 136.02, Guilford County, North Carolina"	1401	415
1500000US370810136022	3.7081E+11	"Block Group 2, Census Tract 136.02, Guilford County, North Carolina"	660	205
1500000US370810136023	3.7081E+11	"Block Group 3, Census Tract 136.02, Guilford County, North Carolina"	832	259
1500000US370810136024	3.7081E+11	"Block Group 4, Census Tract 136.02, Guilford County, North Carolina"	908	189
1500000US370810137001	3.7081E+11	"Block Group 1, Census Tract 137, Guilford County, North Carolina"	1066	216
1500000US370810137002	3.7081E+11	"Block Group 2, Census Tract 137, Guilford County, North Carolina"	605	146
1500000US370810137003	3.7081E+11	"Block Group 3, Census Tract 137, Guilford County, North Carolina"	683	191
1500000US370810137004	3.7081E+11	"Block Group 4, Census Tract 137, Guilford County, North Carolina"	690	162
1500000US370810137005	3.7081E+11	"Block Group 5, Census Tract 137, Guilford County, North Carolina"	820	204
1500000US370810138001	3.7081E+11	"Block Group 1, Census Tract 138, Guilford County, North Carolina"	1092	408
1500000US370810138002	3.7081E+11	"Block Group 2, Census Tract 138, Guilford County, North Carolina"	849	283
1500000US370810138003	3.7081E+11	"Block Group 3, Census Tract 138, Guilford County, North Carolina"	770	342
1500000US370810138004	3.7081E+11	"Block Group 4, Census Tract 138, Guilford County, North Carolina"	478	216
1500000US370810138005	3.7081E+11	"Block Group 5, Census Tract 138, Guilford County, North Carolina"	1625	517
1500000US370810139001	3.7081E+11	"Block Group 1, Census Tract 139, Guilford County, North Carolina"	636	232
1500000US370810139002	3.7081E+11	"Block Group 2, Census Tract 139, Guilford County, North Carolina"	979	321
1500000US370810139003	3.7081E+11	"Block Group 3, Census Tract 139, Guilford County, North Carolina"	695	289
1500000US370810139004	3.7081E+11	"Block Group 4, Census Tract 139, Guilford County, North Carolina"	2282	388
1500000US370810140001	3.7081E+11	"Block Group 1, Census Tract 140, Guilford County, North Carolina"	1201	421
1500000US370810140002	3.7081E+11	"Block Group 2, Census Tract 140, Guilford County, North Carolina"	2501	524
1500000US370810142001	3.7081E+11	"Block Group 1, Census Tract 142, Guilford County, North Carolina"	781	249
1500000US370810142002	3.7081E+11	"Block Group 2, Census Tract 142, Guilford County, North Carolina"	943	371
1500000US370810142003	3.7081E+11	"Block Group 3, Census Tract 142, Guilford County, North Carolina"	1109	285
1500000US370810142004	3.7081E+11	"Block Group 4, Census Tract 142, Guilford County, North Carolina"	1211	433
1500000US370810143001	3.7081E+11	"Block Group 1, Census Tract 143, Guilford County, North Carolina"	611	303
1500000US370810143002	3.7081E+11	"Block Group 2, Census Tract 143, Guilford County, North Carolina"	783	318
1500000US370810143003	3.7081E+11	"Block Group 3, Census Tract 143, Guilford County, North Carolina"	1141	313
1500000US370810143004	3.7081E+11	"Block Group 4, Census Tract 143, Guilford County, North Carolina"	580	218
1500000US370810144061	3.7081E+11	"Block Group 1, Census Tract 144.06, Guilford County, North Carolina"	2392	172
1500000US370810144071	3.7081E+11	"Block Group 1, Census Tract 144.07, Guilford County, North Carolina"	2465	497
1500000US370810144072	3.7081E+11	"Block Group 2, Census Tract 144.07, Guilford County, North Carolina"	2311	625
1500000US370810144073	3.7081E+11	"Block Group 3, Census Tract 144.07, Guilford County, North Carolina"	1347	455
1500000US370810144081	3.7081E+11	"Block Group 1, Census Tract 144.08, Guilford County, North Carolina"	2391	246
1500000US370810144091	3.7081E+11	"Block Group 1, Census Tract 144.09, Guilford County, North Carolina"	1240	244
1500000US370810144092	3.7081E+11	"Block Group 2, Census Tract 144.09, Guilford County, North Carolina"	1488	267
1500000US370810144101	3.7081E+11	"Block Group 1, Census Tract 144.10, Guilford County, North Carolina"	1228	303
1500000US370810144102	3.7081E+11	"Block Group 2, Census Tract 144.10, Guilford County, North Carolina"	1242	458
1500000US370810144103	3.7081E+11	"Block Group 3, Census Tract 144.10, Guilford County, North Carolina"	1340	276
1500000US370810144111	3.7081E+11	"Block Group 1, Census Tract 144.11, Guilford County, North Carolina"	1847	424
1500000US370810144112	3.7081E+11	"Block Group 2, Census Tract 144.11, Guilford County, North Carolina"	1771	396
1500000US370810144113	3.7081E+11	"Block Group 3, Census Tract 144.11, Guilford County, North Carolina"	1810	362
1500000US370810144121	3.7081E+11	"Block Group 1, Census Tract 144.12, Guilford County, North Carolina"	1320	261
1500000US370810144122	3.7081E+11	"Block Group 2, Census Tract 144.12, Guilford County, North Carolina"	1535	230
1500000US370810145011	3.7081E+11	"Block Group 1, Census Tract 145.01, Guilford County, North Carolina"	710	163
1500000US370810145012	3.7081E+11	"Block Group 2, Census Tract 145.01, Guilford County, North Carolina"	716	203
1500000US370810145021	3.7081E+11	"Block Group 1, Census Tract 145.02, Guilford County, North Carolina"	2860	553
1500000US370810145022	3.7081E+11	"Block Group 2, Census Tract 145.02, Guilford County, North Carolina"	2045	508
1500000US370810145031	3.7081E+11	"Block Group 1, Census Tract 145.03, Guilford County, North Carolina"	2384	397
1500000US370810145032	3.7081E+11	"Block Group 2, Census Tract 145.03, Guilford County, North Carolina"	1316	267
1500000US370810151001	3.7081E+11	"Block Group 1, Census Tract 151, Guilford County, North Carolina"	1519	276
1500000US370810151002	3.7081E+11	"Block Group 2, Census Tract 151, Guilford County, North Carolina"	2296	382
1500000US370810152001	3.7081E+11	"Block Group 1, Census Tract 152, Guilford County, North Carolina"	1243	466
1500000US370810152002	3.7081E+11	"Block Group 2, Census Tract 152, Guilford County, North Carolina"	2309	339
1500000US370810152003	3.7081E+11	"Block Group 3, Census Tract 152, Guilford County, North Carolina"	4938	634
1500000US370810152004	3.7081E+11	"Block Group 4, Census Tract 152, Guilford County, North Carolina"	707	220
1500000US370810153001	3.7081E+11	"Block Group 1, Census Tract 153, Guilford County, North Carolina"	3132	475
1500000US370810153002	3.7081E+11	"Block Group 2, Census Tract 153, Guilford County, North Carolina"	2044	473
1500000US370810153003	3.7081E+11	"Block Group 3, Census Tract 153, Guilford County, North Carolina"	3600	683
1500000US370810154011	3.7081E+11	"Block Group 1, Census Tract 154.01, Guilford County, North Carolina"	4522	577
1500000US370810154012	3.7081E+11	"Block Group 2, Census Tract 154.01, Guilford County, North Carolina"	1482	342
1500000US370810154021	3.7081E+11	"Block Group 1, Census Tract 154.02, Guilford County, North Carolina"	797	468
1500000US370810154022	3.7081E+11	"Block Group 2, Census Tract 154.02, Guilford County, North Carolina"	1659	418
1500000US370810154023	3.7081E+11	"Block Group 3, Census Tract 154.02, Guilford County, North Carolina"	2353	451
1500000US370810154024	3.7081E+11	"Block Group 4, Census Tract 154.02, Guilford County, North Carolina"	3851	841
1500000US370810155001	3.7081E+11	"Block Group 1, Census Tract 155, Guilford County, North Carolina"	5455	846
1500000US370810155002	3.7081E+11	"Block Group 2, Census Tract 155, Guilford County, North Carolina"	1714	594
1500000US370810156001	3.7081E+11	"Block Group 1, Census Tract 156, Guilford County, North Carolina"	5375	570
1500000US370810156002	3.7081E+11	"Block Group 2, Census Tract 156, Guilford County, North Carolina"	3956	545
1500000US370810156003	3.7081E+11	"Block Group 3, Census Tract 156, Guilford County, North Carolina"	912	445
1500000US370810157031	3.7081E+11	"Block Group 1, Census Tract 157.03, Guilford County, North Carolina"	1434	414
1500000US370810157032	3.7081E+11	"Block Group 2, Census Tract 157.03, Guilford County, North Carolina"	2617	489
1500000US370810157033	3.7081E+11	"Block Group 3, Census Tract 157.03, Guilford County, North Carolina"	2043	408
1500000US370810157041	3.7081E+11	"Block Group 1, Census Tract 157.04, Guilford County, North Carolina"	3805	486
1500000US370810157042	3.7081E+11	"Block Group 2, Census Tract 157.04, Guilford County, North Carolina"	2536	472
1500000US370810157051	3.7081E+11	"Block Group 1, Census Tract 157.05, Guilford County, North Carolina"	535	175
1500000US370810157052	3.7081E+11	"Block Group 2, Census Tract 157.05, Guilford County, North Carolina"	1815	211
1500000US370810157053	3.7081E+11	"Block Group 3, Census Tract 157.05, Guilford County, North Carolina"	895	227
1500000US370810157061	3.7081E+11	"Block Group 1, Census Tract 157.06, Guilford County, North Carolina"	4192	402
1500000US370810157062	3.7081E+11	"Block Group 2, Census Tract 157.06, Guilford County, North Carolina"	1586	403
1500000US370810157071	3.7081E+11	"Block Group 1, Census Tract 157.07, Guilford County, North Carolina"	2761	342
1500000US370810157072	3.7081E+11	"Block Group 2, Census Tract 157.07, Guilford County, North Carolina"	1305	311
1500000US370810157073	3.7081E+11	"Block Group 3, Census Tract 157.07, Guilford County, North Carolina"	2377	446
1500000US370810158001	3.7081E+11	"Block Group 1, Census Tract 158, Guilford County, North Carolina"	4272	525
1500000US370810158002	3.7081E+11	"Block Group 2, Census Tract 158, Guilford County, North Carolina"	1242	389
1500000US370810158003	3.7081E+11	"Block Group 3, Census Tract 158, Guilford County, North Carolina"	2839	453
1500000US370810159011	3.7081E+11	"Block Group 1, Census Tract 159.01, Guilford County, North Carolina"	3389	438
1500000US370810159012	3.7081E+11	"Block Group 2, Census Tract 159.01, Guilford County, North Carolina"	1991	418
1500000US370810159021	3.7081E+11	"Block Group 1, Census Tract 159.02, Guilford County, North Carolina"	3922	302
1500000US370810160031	3.7081E+11	"Block Group 1, Census Tract 160.03, Guilford County, North Carolina"	2971	409
1500000US370810160032	3.7081E+11	"Block Group 2, Census Tract 160.03, Guilford County, North Carolina"	1668	277
1500000US370810160051	3.7081E+11	"Block Group 1, Census Tract 160.05, Guilford County, North Carolina"	1867	153
1500000US370810160061	3.7081E+11	"Block Group 1, Census Tract 160.06, Guilford County, North Carolina"	1862	291
1500000US370810160062	3.7081E+11	"Block Group 2, Census Tract 160.06, Guilford County, North Carolina"	2603	434
1500000US370810160071	3.7081E+11	"Block Group 1, Census Tract 160.07, Guilford County, North Carolina"	2187	312
1500000US370810160072	3.7081E+11	"Block Group 2, Census Tract 160.07, Guilford County, North Carolina"	1788	375
1500000US370810160073	3.7081E+11	"Block Group 3, Census Tract 160.07, Guilford County, North Carolina"	1049	310
1500000US370810160081	3.7081E+11	"Block Group 1, Census Tract 160.08, Guilford County, North Carolina"	2818	395
1500000US370810160082	3.7081E+11	"Block Group 2, Census Tract 160.08, Guilford County, North Carolina"	3400	435
1500000US370810160083	3.7081E+11	"Block Group 3, Census Tract 160.08, Guilford County, North Carolina"	1022	284
1500000US370810160091	3.7081E+11	"Block Group 1, Census Tract 160.09, Guilford County, North Carolina"	2061	310
1500000US370810160092	3.7081E+11	"Block Group 2, Census Tract 160.09, Guilford County, North Carolina"	1758	255
1500000US370810160101	3.7081E+11	"Block Group 1, Census Tract 160.10, Guilford County, North Carolina"	1472	313
1500000US370810160102	3.7081E+11	"Block Group 2, Census Tract 160.10, Guilford County, North Carolina"	1278	254
1500000US370810160111	3.7081E+11	"Block Group 1, Census Tract 160.11, Guilford County, North Carolina"	1982	523
1500000US370810160112	3.7081E+11	"Block Group 2, Census Tract 160.11, Guilford County, North Carolina"	928	320
1500000US370810160113	3.7081E+11	"Block Group 3, Census Tract 160.11, Guilford County, North Carolina"	1950	396
1500000US370810160114	3.7081E+11	"Block Group 4, Census Tract 160.11, Guilford County, North Carolina"	1313	397
1500000US370810161011	3.7081E+11	"Block Group 1, Census Tract 161.01, Guilford County, North Carolina"	2760	399
1500000US370810161012	3.7081E+11	"Block Group 2, Census Tract 161.01, Guilford County, North Carolina"	2158	362
1500000US370810161021	3.7081E+11	"Block Group 1, Census Tract 161.02, Guilford County, North Carolina"	1658	399
1500000US370810161022	3.7081E+11	"Block Group 2, Census Tract 161.02, Guilford County, North Carolina"	1443	275
1500000US370810161023	3.7081E+11	"Block Group 3, Census Tract 161.02, Guilford County, North Carolina"	1368	269
1500000US370810161031	3.7081E+11	"Block Group 1, Census Tract 161.03, Guilford County, North Carolina"	2235	345
1500000US370810161032	3.7081E+11	"Block Group 2, Census Tract 161.03, Guilford County, North Carolina"	1755	382
1500000US370810161033	3.7081E+11	"Block Group 3, Census Tract 161.03, Guilford County, North Carolina"	1319	553
1500000US370810162011	3.7081E+11	"Block Group 1, Census Tract 162.01, Guilford County, North Carolina"	3826	369
1500000US370810162012	3.7081E+11	"Block Group 2, Census Tract 162.01, Guilford County, North Carolina"	2362	410
1500000US370810162031	3.7081E+11	"Block Group 1, Census Tract 162.03, Guilford County, North Carolina"	4429	411
1500000US370810162041	3.7081E+11	"Block Group 1, Census Tract 162.04, Guilford County, North Carolina"	3798	389
1500000US370810162051	3.7081E+11	"Block Group 1, Census Tract 162.05, Guilford County, North Carolina"	4061	351
1500000US370810163031	3.7081E+11	"Block Group 1, Census Tract 163.03, Guilford County, North Carolina"	2058	219
1500000US370810163032	3.7081E+11	"Block Group 2, Census Tract 163.03, Guilford County, North Carolina"	1174	171
1500000US370810163041	3.7081E+11	"Block Group 1, Census Tract 163.04, Guilford County, North Carolina"	3668	241
1500000US370810163051	3.7081E+11	"Block Group 1, Census Tract 163.05, Guilford County, North Carolina"	1301	187
1500000US370810163052	3.7081E+11	"Block Group 2, Census Tract 163.05, Guilford County, North Carolina"	1997	249
1500000US370810163061	3.7081E+11	"Block Group 1, Census Tract 163.06, Guilford County, North Carolina"	4996	419
1500000US370810164051	3.7081E+11	"Block Group 1, Census Tract 164.05, Guilford County, North Carolina"	1871	170
1500000US370810164061	3.7081E+11	"Block Group 1, Census Tract 164.06, Guilford County, North Carolina"	3898	333
1500000US370810164071	3.7081E+11	"Block Group 1, Census Tract 164.07, Guilford County, North Carolina"	2130	215
1500000US370810164072	3.7081E+11	"Block Group 2, Census Tract 164.07, Guilford County, North Carolina"	2755	392
1500000US370810164081	3.7081E+11	"Block Group 1, Census Tract 164.08, Guilford County, North Carolina"	1956	163
1500000US370810164091	3.7081E+11	"Block Group 1, Census Tract 164.09, Guilford County, North Carolina"	2628	223
1500000US370810164101	3.7081E+11	"Block Group 1, Census Tract 164.10, Guilford County, North Carolina"	1933	399
1500000US370810164102	3.7081E+11	"Block Group 2, Census Tract 164.10, Guilford County, North Carolina"	4409	692
1500000US370810165021	3.7081E+11	"Block Group 1, Census Tract 165.02, Guilford County, North Carolina"	1235	316
1500000US370810165022	3.7081E+11	"Block Group 2, Census Tract 165.02, Guilford County, North Carolina"	1913	363
1500000US370810165023	3.7081E+11	"Block Group 3, Census Tract 165.02, Guilford County, North Carolina"	1888	380
1500000US370810165024	3.7081E+11	"Block Group 4, Census Tract 165.02, Guilford County, North Carolina"	715	221
1500000US370810165031	3.7081E+11	"Block Group 1, Census Tract 165.03, Guilford County, North Carolina"	2823	549
1500000US370810165032	3.7081E+11	"Block Group 2, Census Tract 165.03, Guilford County, North Carolina"	2220	560
